source_id,target_id,relation_type,direction,evidence,source_database,source_record_id,notes,reaction_id,reactants,products,ec_number,pathway
gene.b2782,gene.b2783,represses,directed,S,RegulonDB,RDBECOLITFC00067,regulator=MazEF; target=mazE; function=-,,,,,
gene.b2783,gene.b2783,represses,directed,S,RegulonDB,RDBECOLITFC00067,regulator=MazEF; target=mazE; function=-,,,,,
gene.b2782,gene.b2781,represses,directed,S,RegulonDB,RDBECOLITFC00067,regulator=MazEF; target=mazG; function=-,,,,,
gene.b2783,gene.b2781,represses,directed,S,RegulonDB,RDBECOLITFC00067,regulator=MazEF; target=mazG; function=-,,,,,
gene.b2782,gene.b2782,represses,directed,S,RegulonDB,RDBECOLITFC00067,regulator=MazEF; target=mazF; function=-,,,,,
gene.b2783,gene.b2782,represses,directed,S,RegulonDB,RDBECOLITFC00067,regulator=MazEF; target=mazF; function=-,,,,,
gene.b1508,gene.b1508,represses,directed,S,RegulonDB,RDBECOLITFC00068,regulator=HipAB; target=hipB; function=-,,,,,
gene.b1507,gene.b1508,represses,directed,S,RegulonDB,RDBECOLITFC00068,regulator=HipAB; target=hipB; function=-,,,,,
gene.b1508,gene.b1507,represses,directed,S,RegulonDB,RDBECOLITFC00068,regulator=HipAB; target=hipA; function=-,,,,,
gene.b1507,gene.b1507,represses,directed,S,RegulonDB,RDBECOLITFC00068,regulator=HipAB; target=hipA; function=-,,,,,
gene.b1508,gene.b2783,represses,directed,S,RegulonDB,RDBECOLITFC00068,regulator=HipAB; target=mazE; function=-,,,,,
gene.b1507,gene.b2783,represses,directed,S,RegulonDB,RDBECOLITFC00068,regulator=HipAB; target=mazE; function=-,,,,,
gene.b1508,gene.b2784,represses,directed,S,RegulonDB,RDBECOLITFC00068,regulator=HipAB; target=relA; function=-,,,,,
gene.b1507,gene.b2784,represses,directed,S,RegulonDB,RDBECOLITFC00068,regulator=HipAB; target=relA; function=-,,,,,
gene.b1508,gene.b2782,represses,directed,S,RegulonDB,RDBECOLITFC00068,regulator=HipAB; target=mazF; function=-,,,,,
gene.b1507,gene.b2782,represses,directed,S,RegulonDB,RDBECOLITFC00068,regulator=HipAB; target=mazF; function=-,,,,,
gene.b4000,gene.b0759,represses,directed,S,RegulonDB,RDBECOLITFC00121,regulator=HU; target=galE; function=-,,,,,
gene.b0440,gene.b0759,represses,directed,S,RegulonDB,RDBECOLITFC00121,regulator=HU; target=galE; function=-,,,,,
gene.b4000,gene.b0757,represses,directed,S,RegulonDB,RDBECOLITFC00121,regulator=HU; target=galK; function=-,,,,,
gene.b0440,gene.b0757,represses,directed,S,RegulonDB,RDBECOLITFC00121,regulator=HU; target=galK; function=-,,,,,
gene.b4000,gene.b0758,represses,directed,S,RegulonDB,RDBECOLITFC00121,regulator=HU; target=galT; function=-,,,,,
gene.b0440,gene.b0758,represses,directed,S,RegulonDB,RDBECOLITFC00121,regulator=HU; target=galT; function=-,,,,,
gene.b4000,gene.b0756,represses,directed,S,RegulonDB,RDBECOLITFC00121,regulator=HU; target=galM; function=-,,,,,
gene.b0440,gene.b0756,represses,directed,S,RegulonDB,RDBECOLITFC00121,regulator=HU; target=galM; function=-,,,,,
gene.b1712,gene.b4015,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=aceA; function=+,,,,,
gene.b0912,gene.b4015,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=aceA; function=+,,,,,
gene.b1712,gene.b4014,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=aceB; function=+,,,,,
gene.b0912,gene.b4014,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=aceB; function=+,,,,,
gene.b1712,gene.b4016,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=aceK; function=+,,,,,
gene.b0912,gene.b4016,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=aceK; function=+,,,,,
gene.b1712,gene.b0032,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=carA; function=-+,,,,,
gene.b0912,gene.b0032,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=carA; function=-+,,,,,
gene.b1712,gene.b0032,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=carA; function=-+,,,,,
gene.b0912,gene.b0032,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=carA; function=-+,,,,,
gene.b1712,gene.b0033,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=carB; function=-+,,,,,
gene.b0912,gene.b0033,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=carB; function=-+,,,,,
gene.b1712,gene.b0033,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=carB; function=-+,,,,,
gene.b0912,gene.b0033,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=carB; function=-+,,,,,
gene.b1712,gene.b3368,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=cysG; function=-+,,,,,
gene.b0912,gene.b3368,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=cysG; function=-+,,,,,
gene.b1712,gene.b3368,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=cysG; function=-+,,,,,
gene.b0912,gene.b3368,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=cysG; function=-+,,,,,
gene.b1712,gene.b2762,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=cysH; function=+,,,,,
gene.b0912,gene.b2762,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=cysH; function=+,,,,,
gene.b1712,gene.b2763,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=cysI; function=+,,,,,
gene.b0912,gene.b2763,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=cysI; function=+,,,,,
gene.b1712,gene.b2764,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=cysJ; function=+,,,,,
gene.b0912,gene.b2764,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=cysJ; function=+,,,,,
gene.b1712,gene.b0894,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=dmsA; function=-,,,,,
gene.b0912,gene.b0894,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=dmsA; function=-,,,,,
gene.b1712,gene.b0895,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=dmsB; function=-,,,,,
gene.b0912,gene.b0895,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=dmsB; function=-,,,,,
gene.b1712,gene.b0896,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=dmsC; function=-,,,,,
gene.b0912,gene.b0896,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=dmsC; function=-,,,,,
gene.b1712,gene.b3404,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=envZ; function=-,,,,,
gene.b0912,gene.b3404,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=envZ; function=-,,,,,
gene.b1712,gene.b2731,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=fhlA; function=+,,,,,
gene.b0912,gene.b2731,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=fhlA; function=+,,,,,
gene.b1712,gene.b4312,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=fimB; function=+,,,,,
gene.b0912,gene.b4312,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=fimB; function=+,,,,,
gene.b1712,gene.b3261,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=fis; function=+,,,,,
gene.b0912,gene.b3261,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=fis; function=+,,,,,
gene.b1712,gene.b1334,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=fnr; function=+,,,,,
gene.b0912,gene.b1334,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=fnr; function=+,,,,,
gene.b1712,gene.b0124,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=gcd; function=+,,,,,
gene.b0912,gene.b0124,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=gcd; function=+,,,,,
gene.b1712,gene.b0809,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=glnQ; function=+,,,,,
gene.b0912,gene.b0809,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=glnQ; function=+,,,,,
gene.b1712,gene.b2239,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=glpQ; function=-,,,,,
gene.b0912,gene.b2239,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=glpQ; function=-,,,,,
gene.b1712,gene.b2240,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=glpT; function=-,,,,,
gene.b0912,gene.b2240,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=glpT; function=-,,,,,
gene.b1712,gene.b0720,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=gltA; function=+,,,,,
gene.b0912,gene.b0720,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=gltA; function=+,,,,,
gene.b1712,gene.b3212,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=gltB; function=+,,,,,
gene.b0912,gene.b3212,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=gltB; function=+,,,,,
gene.b1712,gene.b3213,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=gltD; function=+,,,,,
gene.b0912,gene.b3213,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=gltD; function=+,,,,,
gene.b1712,gene.b1712,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ihfA; function=-,,,,,
gene.b0912,gene.b1712,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ihfA; function=-,,,,,
gene.b1712,gene.b0912,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ihfB; function=-,,,,,
gene.b0912,gene.b0912,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ihfB; function=-,,,,,
gene.b1712,gene.b2725,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hycA; function=+,,,,,
gene.b0912,gene.b2725,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hycA; function=+,,,,,
gene.b1712,gene.b2724,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hycB; function=+,,,,,
gene.b0912,gene.b2724,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hycB; function=+,,,,,
gene.b1712,gene.b2723,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hycC; function=+,,,,,
gene.b0912,gene.b2723,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hycC; function=+,,,,,
gene.b1712,gene.b2722,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hycD; function=+,,,,,
gene.b0912,gene.b2722,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hycD; function=+,,,,,
gene.b1712,gene.b2721,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hycE; function=+,,,,,
gene.b0912,gene.b2721,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hycE; function=+,,,,,
gene.b1712,gene.b2720,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hycF; function=+,,,,,
gene.b0912,gene.b2720,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hycF; function=+,,,,,
gene.b1712,gene.b2719,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hycG; function=+,,,,,
gene.b0912,gene.b2719,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hycG; function=+,,,,,
gene.b1712,gene.b2718,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hycH; function=+,,,,,
gene.b0912,gene.b2718,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hycH; function=+,,,,,
gene.b1712,gene.b2726,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hypA; function=+,,,,,
gene.b0912,gene.b2726,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hypA; function=+,,,,,
gene.b1712,gene.b2727,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hypB; function=+,,,,,
gene.b0912,gene.b2727,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hypB; function=+,,,,,
gene.b1712,gene.b2728,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hypC; function=+,,,,,
gene.b0912,gene.b2728,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hypC; function=+,,,,,
gene.b1712,gene.b2729,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hypD; function=+,,,,,
gene.b0912,gene.b2729,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hypD; function=+,,,,,
gene.b1712,gene.b2730,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hypE; function=+,,,,,
gene.b0912,gene.b2730,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hypE; function=+,,,,,
gene.b1712,gene.b3772,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvA; function=-+,,,,,
gene.b0912,gene.b3772,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvA; function=-+,,,,,
gene.b1712,gene.b3772,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvA; function=-+,,,,,
gene.b0912,gene.b3772,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvA; function=-+,,,,,
gene.b1712,gene.b3771,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvD; function=-+,,,,,
gene.b0912,gene.b3771,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvD; function=-+,,,,,
gene.b1712,gene.b3771,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvD; function=-+,,,,,
gene.b0912,gene.b3771,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvD; function=-+,,,,,
gene.b1712,gene.b3770,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvE; function=-+,,,,,
gene.b0912,gene.b3770,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvE; function=-+,,,,,
gene.b1712,gene.b3770,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvE; function=-+,,,,,
gene.b0912,gene.b3770,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvE; function=-+,,,,,
gene.b1712,gene.b3769,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvM; function=-+,,,,,
gene.b0912,gene.b3769,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvM; function=-+,,,,,
gene.b1712,gene.b3769,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvM; function=-+,,,,,
gene.b0912,gene.b3769,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvM; function=-+,,,,,
gene.b1712,gene.b1224,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=narG; function=+,,,,,
gene.b0912,gene.b1224,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=narG; function=+,,,,,
gene.b1712,gene.b1225,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=narH; function=+,,,,,
gene.b0912,gene.b1225,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=narH; function=+,,,,,
gene.b1712,gene.b1227,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=narI; function=+,,,,,
gene.b0912,gene.b1227,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=narI; function=+,,,,,
gene.b1712,gene.b1226,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=narJ; function=+,,,,,
gene.b0912,gene.b1226,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=narJ; function=+,,,,,
gene.b1712,gene.b1223,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=narK; function=+,,,,,
gene.b0912,gene.b1223,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=narK; function=+,,,,,
gene.b1712,gene.b1109,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ndh; function=-,,,,,
gene.b0912,gene.b1109,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ndh; function=-,,,,,
gene.b1712,gene.b3365,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nirB; function=-+,,,,,
gene.b0912,gene.b3365,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nirB; function=-+,,,,,
gene.b1712,gene.b3365,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nirB; function=-+,,,,,
gene.b0912,gene.b3365,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nirB; function=-+,,,,,
gene.b1712,gene.b3367,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nirC; function=-+,,,,,
gene.b0912,gene.b3367,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nirC; function=-+,,,,,
gene.b1712,gene.b3367,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nirC; function=-+,,,,,
gene.b0912,gene.b3367,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nirC; function=-+,,,,,
gene.b1712,gene.b3366,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nirD; function=-+,,,,,
gene.b0912,gene.b3366,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nirD; function=-+,,,,,
gene.b1712,gene.b3366,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nirD; function=-+,,,,,
gene.b0912,gene.b3366,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nirD; function=-+,,,,,
gene.b1712,gene.b2215,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ompC; function=-,,,,,
gene.b0912,gene.b2215,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ompC; function=-,,,,,
gene.b1712,gene.b3405,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ompR; function=-,,,,,
gene.b0912,gene.b3405,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ompR; function=-,,,,,
gene.b1712,gene.b0903,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pflB; function=+,,,,,
gene.b0912,gene.b0903,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pflB; function=+,,,,,
gene.b1712,gene.b3728,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pstS; function=+,,,,,
gene.b0912,gene.b3728,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pstS; function=+,,,,,
gene.b1712,gene.b3724,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=phoU; function=+,,,,,
gene.b0912,gene.b3724,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=phoU; function=+,,,,,
gene.b1712,gene.b2677,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=proV; function=+,,,,,
gene.b0912,gene.b2677,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=proV; function=+,,,,,
gene.b1712,gene.b2678,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=proW; function=+,,,,,
gene.b0912,gene.b2678,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=proW; function=+,,,,,
gene.b1712,gene.b2679,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=proX; function=+,,,,,
gene.b0912,gene.b2679,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=proX; function=+,,,,,
gene.b1712,gene.b1304,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pspA; function=+,,,,,
gene.b0912,gene.b1304,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pspA; function=+,,,,,
gene.b1712,gene.b1305,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pspB; function=+,,,,,
gene.b0912,gene.b1305,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pspB; function=+,,,,,
gene.b1712,gene.b1306,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pspC; function=+,,,,,
gene.b0912,gene.b1306,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pspC; function=+,,,,,
gene.b1712,gene.b1307,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pspD; function=+,,,,,
gene.b0912,gene.b1307,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pspD; function=+,,,,,
gene.b1712,gene.b1308,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pspE; function=+,,,,,
gene.b0912,gene.b1308,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pspE; function=+,,,,,
gene.b1712,gene.b3726,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pstA; function=+,,,,,
gene.b0912,gene.b3726,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pstA; function=+,,,,,
gene.b1712,gene.b3725,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pstB; function=+,,,,,
gene.b0912,gene.b3725,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pstB; function=+,,,,,
gene.b1712,gene.b3727,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pstC; function=+,,,,,
gene.b0912,gene.b3727,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=pstC; function=+,,,,,
gene.b1712,gene.b3461,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=rpoH; function=+,,,,,
gene.b0912,gene.b3461,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=rpoH; function=+,,,,,
gene.b1712,gene.b3908,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sodA; function=-,,,,,
gene.b0912,gene.b3908,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sodA; function=-,,,,,
gene.b1712,gene.b3118,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=tdcA; function=+,,,,,
gene.b0912,gene.b3118,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=tdcA; function=+,,,,,
gene.b1712,gene.b3117,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=tdcB; function=+,,,,,
gene.b0912,gene.b3117,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=tdcB; function=+,,,,,
gene.b1712,gene.b3116,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=tdcC; function=+,,,,,
gene.b0912,gene.b3116,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=tdcC; function=+,,,,,
gene.b1712,gene.b3115,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=tdcD; function=+,,,,,
gene.b0912,gene.b3115,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=tdcD; function=+,,,,,
gene.b1712,gene.b0904,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=focA; function=+,,,,,
gene.b0912,gene.b0904,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=focA; function=+,,,,,
gene.b1712,gene.b3766,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvL; function=-+,,,,,
gene.b0912,gene.b3766,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvL; function=-+,,,,,
gene.b1712,gene.b3766,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvL; function=-+,,,,,
gene.b0912,gene.b3766,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvL; function=-+,,,,,
gene.b1712,gene.b3260,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=dusB; function=+,,,,,
gene.b0912,gene.b3260,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=dusB; function=+,,,,,
gene.b1712,gene.b1922,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=fliA; function=-,,,,,
gene.b0912,gene.b1922,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=fliA; function=-,,,,,
gene.b1712,gene.b1921,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=fliZ; function=-,,,,,
gene.b0912,gene.b1921,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=fliZ; function=-,,,,,
gene.b1712,gene.b1684,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sufA; function=+,,,,,
gene.b0912,gene.b1684,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sufA; function=+,,,,,
gene.b1712,gene.b4376,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=osmY; function=-,,,,,
gene.b0912,gene.b4376,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=osmY; function=-,,,,,
gene.b1712,gene.b4069,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=acs; function=-,,,,,
gene.b0912,gene.b4069,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=acs; function=-,,,,,
gene.b1712,gene.b4117,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=adiA; function=+,,,,,
gene.b0912,gene.b4117,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=adiA; function=+,,,,,
gene.b1712,gene.b3214,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=gltF; function=+,,,,,
gene.b0912,gene.b3214,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=gltF; function=+,,,,,
gene.b1712,gene.b2222,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=atoA; function=+,,,,,
gene.b0912,gene.b2222,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=atoA; function=+,,,,,
