ecocyc_id,entity_id,entity_type,mapping_method,source_file
CPD-15873,molecule.ecocyc.CPD-15873,small_molecule,EcoCyc compound fallback,compounds.dat
3-AMINOPROPYL-METHYL-PHOSPHINATE,molecule.ecocyc.3-AMINOPROPYL-METHYL-PHOSPHINATE,small_molecule,EcoCyc compound fallback,compounds.dat
CYTIDINE,molecule.C00475,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-25003,molecule.ecocyc.CPD-25003,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-6982,molecule.ecocyc.CPD-6982,small_molecule,EcoCyc compound fallback,compounds.dat
7-METHYLGUANOSINE-5-PHOSPHATE,molecule.ecocyc.7-METHYLGUANOSINE-5-PHOSPHATE,small_molecule,EcoCyc compound fallback,compounds.dat
BERBERINE,molecule.ecocyc.BERBERINE,small_molecule,EcoCyc compound fallback,compounds.dat
D-ALA-D-ALA,molecule.C00993,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
RETINAL,molecule.ecocyc.RETINAL,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-11444,molecule.C05766,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-1883,molecule.ecocyc.CPD0-1883,small_molecule,EcoCyc compound fallback,compounds.dat
DIISOPROPYL-FLUOROPHOSPHATE,molecule.ecocyc.DIISOPROPYL-FLUOROPHOSPHATE,small_molecule,EcoCyc compound fallback,compounds.dat
5-METHYLAMINOMETHYL-2-THIOURIDINE,molecule.ecocyc.5-METHYLAMINOMETHYL-2-THIOURIDINE,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-1673,molecule.ecocyc.CPD0-1673,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-3705,molecule.ecocyc.CPD-3705,small_molecule,EcoCyc compound fallback,compounds.dat
IMIDAZOLE-ACETOL-P,molecule.C01267,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
L-EPINEPHRINE,molecule.C00788,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-17537,molecule.ecocyc.CPD-17537,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-26565,molecule.ecocyc.CPD-26565,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-930,molecule.ecocyc.CPD0-930,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-18387,molecule.ecocyc.CPD-18387,small_molecule,EcoCyc compound fallback,compounds.dat
ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE,molecule.C04216,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
GLYCOLALDEHYDE,molecule.C00266,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-227,molecule.ecocyc.CPD-227,small_molecule,EcoCyc compound fallback,compounds.dat
ALPHA-GLC-6-P,molecule.C00668,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-2711,molecule.ecocyc.CPD0-2711,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-2363,molecule.C19975,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
SERYL-AMP,molecule.ecocyc.SERYL-AMP,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-25241,molecule.ecocyc.CPD-25241,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-1759,molecule.ecocyc.CPD0-1759,small_molecule,EcoCyc compound fallback,compounds.dat
A-DARA-HEX-2:5_2:KETO,molecule.ecocyc.A-DARA-HEX-2_5_2_KETO,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-1598,molecule.ecocyc.CPD0-1598,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-26476,molecule.ecocyc.CPD-26476,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-14,molecule.C02084,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-22525,molecule.ecocyc.CPD-22525,small_molecule,EcoCyc compound fallback,compounds.dat
GLY,molecule.C00037,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-12537,molecule.ecocyc.CPD-12537,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-1690,molecule.ecocyc.CPD0-1690,small_molecule,EcoCyc compound fallback,compounds.dat
BISGLYCEROPHOSPHOGLYCEROL,molecule.ecocyc.BISGLYCEROPHOSPHOGLYCEROL,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-5861,molecule.ecocyc.CPD-5861,small_molecule,EcoCyc compound fallback,compounds.dat
FMNH,molecule.ecocyc.FMNH,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-23697,molecule.ecocyc.CPD-23697,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-2517,molecule.ecocyc.CPD0-2517,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-19235,molecule.ecocyc.CPD-19235,small_molecule,EcoCyc compound fallback,compounds.dat
UDP-MANNACA,molecule.ecocyc.UDP-MANNACA,small_molecule,EcoCyc compound fallback,compounds.dat
3-CARBOXY-3-HYDROXY-ISOCAPROATE,molecule.C02504,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-1264,molecule.ecocyc.CPD0-1264,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-1364,molecule.ecocyc.CPD0-1364,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-18402,molecule.ecocyc.CPD-18402,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-15382,molecule.ecocyc.CPD-15382,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-18371,molecule.ecocyc.CPD-18371,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-2557,molecule.ecocyc.CPD0-2557,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-10725,molecule.ecocyc.CPD-10725,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-2588,molecule.ecocyc.CPD0-2588,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-14763,molecule.ecocyc.CPD-14763,small_molecule,EcoCyc compound fallback,compounds.dat
RHAMNOSE,molecule.ecocyc.RHAMNOSE,small_molecule,EcoCyc compound fallback,compounds.dat
ADP-D-GLYCERO-D-MANNO-HEPTOSE,molecule.C06397,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
3-5-ADP,molecule.C00054,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
X-LIDO-HEX-1:5_6:A,molecule.ecocyc.X-LIDO-HEX-1_5_6_A,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-12824,molecule.ecocyc.CPD-12824,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-1574,molecule.ecocyc.CPD0-1574,small_molecule,EcoCyc compound fallback,compounds.dat
UDP-GLUCURONATE,molecule.C00167,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-17986,molecule.ecocyc.CPD-17986,small_molecule,EcoCyc compound fallback,compounds.dat
5-IODOPENTAPHOSPHONATE,molecule.ecocyc.5-IODOPENTAPHOSPHONATE,small_molecule,EcoCyc compound fallback,compounds.dat
F-,molecule.ecocyc.F-,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-2497,molecule.ecocyc.CPD0-2497,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-1911,molecule.ecocyc.CPD0-1911,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-1330,molecule.ecocyc.CPD0-1330,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-9300,molecule.ecocyc.CPD-9300,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-2268,molecule.ecocyc.CPD0-2268,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-1501,molecule.ecocyc.CPD0-1501,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-2247,molecule.ecocyc.CPD0-2247,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-24198,molecule.ecocyc.CPD-24198,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-2466,molecule.ecocyc.CPD0-2466,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-15554,molecule.ecocyc.CPD-15554,small_molecule,EcoCyc compound fallback,compounds.dat
CIS-ACONITATE,molecule.C00417,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CARBAMATE,molecule.C01563,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-1349,molecule.C06105,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-2460,molecule.ecocyc.CPD0-2460,small_molecule,EcoCyc compound fallback,compounds.dat
SULFUR-DIOXIDE,molecule.C09306,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-18379,molecule.ecocyc.CPD-18379,small_molecule,EcoCyc compound fallback,compounds.dat
ALLANTOATE,molecule.C00499,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-922,molecule.ecocyc.CPD0-922,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-62,molecule.ecocyc.CPD-62,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-28192,molecule.ecocyc.CPD-28192,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-9517,molecule.ecocyc.CPD-9517,small_molecule,EcoCyc compound fallback,compounds.dat
N-SUCCINYLLL-2-6-DIAMINOPIMELATE,molecule.C04421,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-26481,molecule.ecocyc.CPD-26481,small_molecule,EcoCyc compound fallback,compounds.dat
A-HEP-1:5,molecule.ecocyc.A-HEP-1_5,small_molecule,EcoCyc compound fallback,compounds.dat
CROTONATE,molecule.ecocyc.CROTONATE,small_molecule,EcoCyc compound fallback,compounds.dat
BISOHMYR-GLUCOSAMINYL-1P,molecule.C04824,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-18401,molecule.ecocyc.CPD-18401,small_molecule,EcoCyc compound fallback,compounds.dat
T2-C4-DECADIENYL-COA,molecule.ecocyc.T2-C4-DECADIENYL-COA,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-1546,molecule.ecocyc.CPD0-1546,small_molecule,EcoCyc compound fallback,compounds.dat
FERRIC-CITRATE-COMPLEX,molecule.C06229,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-2054,molecule.ecocyc.CPD0-2054,small_molecule,EcoCyc compound fallback,compounds.dat
UROPORPHYRIN_III,molecule.C02469,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-2604,molecule.ecocyc.CPD0-2604,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-12763,molecule.C12455,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-1370,molecule.ecocyc.CPD0-1370,small_molecule,EcoCyc compound fallback,compounds.dat
D-SERINE,molecule.C00740,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
SELENATE,molecule.C05697,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-1045,molecule.ecocyc.CPD0-1045,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-2422,molecule.ecocyc.CPD0-2422,small_molecule,EcoCyc compound fallback,compounds.dat
Dihydrofurano-Derivatives,molecule.ecocyc.Dihydrofurano-Derivatives,small_molecule,EcoCyc compound fallback,compounds.dat
A-DGAL-HEX-1:4,molecule.ecocyc.A-DGAL-HEX-1_4,small_molecule,EcoCyc compound fallback,compounds.dat
L-CITRULLINE,molecule.C00327,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-20894,molecule.ecocyc.CPD-20894,small_molecule,EcoCyc compound fallback,compounds.dat
SUCC-S-ALD,molecule.C00232,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
L-CYSTEATE,molecule.C00506,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-15895,molecule.ecocyc.CPD-15895,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-19318,molecule.ecocyc.CPD-19318,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-377,molecule.C06473,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-1114,molecule.ecocyc.CPD0-1114,small_molecule,EcoCyc compound fallback,compounds.dat
NITRITE,molecule.C00088,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
4-PHOSPHONOOXY-THREONINE,molecule.C06055,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
DIETHYLPYROCARBONATE,molecule.ecocyc.DIETHYLPYROCARBONATE,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-2523,molecule.ecocyc.CPD0-2523,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-1235,molecule.ecocyc.CPD0-1235,small_molecule,EcoCyc compound fallback,compounds.dat
3-ENOLPYRUVYL-SHIKIMATE-5P,molecule.C01269,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-374,molecule.C00835,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
N-BROMOSUCCINIMIDE,molecule.ecocyc.N-BROMOSUCCINIMIDE,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-2527,molecule.ecocyc.CPD0-2527,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-7702,molecule.ecocyc.CPD-7702,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-923,molecule.ecocyc.CPD0-923,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-26470,molecule.ecocyc.CPD-26470,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-22329,molecule.ecocyc.CPD-22329,small_molecule,EcoCyc compound fallback,compounds.dat
CH4,molecule.C01438,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-7222,molecule.C03221,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-19150,molecule.ecocyc.CPD-19150,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-1255,molecule.ecocyc.CPD0-1255,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-18808,molecule.ecocyc.CPD-18808,small_molecule,EcoCyc compound fallback,compounds.dat
2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE,molecule.C11453,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-2069,molecule.ecocyc.CPD0-2069,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-2174,molecule.ecocyc.CPD0-2174,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-9232,molecule.ecocyc.CPD-9232,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-16502,molecule.C20831,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
HEPES,molecule.ecocyc.HEPES,small_molecule,EcoCyc compound fallback,compounds.dat
LI+,molecule.ecocyc.LI_,small_molecule,EcoCyc compound fallback,compounds.dat
MESO-DIAMINOPIMELATE,molecule.C00680,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-1115,molecule.C06441,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-1392,molecule.ecocyc.CPD0-1392,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-26678,molecule.ecocyc.CPD-26678,small_molecule,EcoCyc compound fallback,compounds.dat
THIOGLYCOLATE,molecule.ecocyc.THIOGLYCOLATE,small_molecule,EcoCyc compound fallback,compounds.dat
CHLOROACETALDEHYDE,molecule.C06754,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-473,molecule.C02800,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-1584,molecule.ecocyc.CPD0-1584,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-7046,molecule.ecocyc.CPD-7046,small_molecule,EcoCyc compound fallback,compounds.dat
B-LGAL-HEX-1:5,molecule.ecocyc.B-LGAL-HEX-1_5,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-2660,molecule.ecocyc.CPD0-2660,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-13927,molecule.ecocyc.CPD-13927,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-21605,molecule.ecocyc.CPD-21605,small_molecule,EcoCyc compound fallback,compounds.dat
CREATINE-P,molecule.C02305,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-28300,molecule.ecocyc.CPD-28300,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-2173,molecule.ecocyc.CPD0-2173,small_molecule,EcoCyc compound fallback,compounds.dat
8-hydroxy-dADP,molecule.ecocyc.8-hydroxy-dADP,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-7988,molecule.ecocyc.CPD-7988,small_molecule,EcoCyc compound fallback,compounds.dat
L-HOMOCYSTEATE,molecule.ecocyc.L-HOMOCYSTEATE,small_molecule,EcoCyc compound fallback,compounds.dat
NITROUS-OXIDE,molecule.C00887,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
VANILLIN,molecule.C00755,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-2630,molecule.ecocyc.CPD0-2630,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-16566,molecule.C00861,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
PROPIONATE,molecule.C00163,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-11285,molecule.ecocyc.CPD-11285,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-1562,molecule.ecocyc.CPD0-1562,small_molecule,EcoCyc compound fallback,compounds.dat
ECTOINE,molecule.C06231,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
NACL,molecule.ecocyc.NACL,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-28030,molecule.ecocyc.CPD-28030,small_molecule,EcoCyc compound fallback,compounds.dat
UDP-N-ACETYL-D-GLUCOSAMINE,molecule.C00043,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-1258,molecule.ecocyc.CPD0-1258,small_molecule,EcoCyc compound fallback,compounds.dat
DIHYDROCOUMARIN,molecule.C02274,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-21025,molecule.ecocyc.CPD-21025,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-12046,molecule.ecocyc.CPD-12046,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-2296,molecule.ecocyc.CPD0-2296,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-2280,molecule.ecocyc.CPD0-2280,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-13034,molecule.ecocyc.CPD-13034,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-1265,molecule.ecocyc.CPD0-1265,small_molecule,EcoCyc compound fallback,compounds.dat
N-ACETYLANTHRANILATE,molecule.ecocyc.N-ACETYLANTHRANILATE,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-14142,molecule.ecocyc.CPD-14142,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-1248,molecule.ecocyc.CPD0-1248,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-15391,molecule.ecocyc.CPD-15391,small_molecule,EcoCyc compound fallback,compounds.dat
DEOXYXYLULOSE-5P,molecule.C11437,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
PHENYLACETALDEHYDE,molecule.C00601,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-1939,molecule.ecocyc.CPD0-1939,small_molecule,EcoCyc compound fallback,compounds.dat
CATECHOL,molecule.C00090,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-2370,molecule.ecocyc.CPD0-2370,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-14154,molecule.ecocyc.CPD-14154,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-2067,molecule.ecocyc.CPD0-2067,small_molecule,EcoCyc compound fallback,compounds.dat
ETHYL-ACETOACETATE,molecule.ecocyc.ETHYL-ACETOACETATE,small_molecule,EcoCyc compound fallback,compounds.dat
IMINO-GROUP,molecule.ecocyc.IMINO-GROUP,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-12849,molecule.C04324,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-20340,molecule.ecocyc.CPD-20340,small_molecule,EcoCyc compound fallback,compounds.dat
BIO-5-AMP,molecule.C05921,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-13914,molecule.ecocyc.CPD-13914,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-7886,molecule.ecocyc.CPD-7886,small_molecule,EcoCyc compound fallback,compounds.dat
S-NITROSOGLUTATHIONE,molecule.ecocyc.S-NITROSOGLUTATHIONE,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-18501,molecule.ecocyc.CPD-18501,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-12365,molecule.ecocyc.CPD-12365,small_molecule,EcoCyc compound fallback,compounds.dat
5-METHYL-DL-TRYPTOPHAN,molecule.ecocyc.5-METHYL-DL-TRYPTOPHAN,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-2679,molecule.ecocyc.CPD0-2679,small_molecule,EcoCyc compound fallback,compounds.dat
STREPTOMYCIN,molecule.C00413,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-2697,molecule.ecocyc.CPD0-2697,small_molecule,EcoCyc compound fallback,compounds.dat
3-SULFINOALANINE,molecule.C00606,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-14463,molecule.ecocyc.CPD-14463,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-1475,molecule.ecocyc.CPD0-1475,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-12253,molecule.ecocyc.CPD-12253,small_molecule,EcoCyc compound fallback,compounds.dat
HMP,molecule.C01279,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-2650,molecule.ecocyc.CPD0-2650,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-26483,molecule.ecocyc.CPD-26483,small_molecule,EcoCyc compound fallback,compounds.dat
5-P-NITROPHENYLTHIOADENOSINE,molecule.ecocyc.5-P-NITROPHENYLTHIOADENOSINE,small_molecule,EcoCyc compound fallback,compounds.dat
DCTP,molecule.C00458,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD-9117,molecule.ecocyc.CPD-9117,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-2521,molecule.ecocyc.CPD0-2521,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-12538,molecule.ecocyc.CPD-12538,small_molecule,EcoCyc compound fallback,compounds.dat
--TRANS-ACENAPHTHENE-12-DIOL,molecule.ecocyc.--TRANS-ACENAPHTHENE-12-DIOL,small_molecule,EcoCyc compound fallback,compounds.dat
PHENYLACETATE,molecule.C07086,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-1811,molecule.ecocyc.CPD0-1811,small_molecule,EcoCyc compound fallback,compounds.dat
CROTONO-BETAINE,molecule.C04114,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-2605,molecule.ecocyc.CPD0-2605,small_molecule,EcoCyc compound fallback,compounds.dat
ITP,molecule.C00081,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-1305,molecule.ecocyc.CPD0-1305,small_molecule,EcoCyc compound fallback,compounds.dat
BOROHYDRIDE,molecule.ecocyc.BOROHYDRIDE,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-12366,molecule.ecocyc.CPD-12366,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-16020,molecule.ecocyc.CPD-16020,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-1676,molecule.ecocyc.CPD0-1676,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-26564,molecule.ecocyc.CPD-26564,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-1695,molecule.ecocyc.CPD0-1695,small_molecule,EcoCyc compound fallback,compounds.dat
CPD0-1541,molecule.ecocyc.CPD0-1541,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-520,molecule.C00389,small_molecule,DBLINKS LIGAND-CPD,compounds.dat
CPD0-2555,molecule.ecocyc.CPD0-2555,small_molecule,EcoCyc compound fallback,compounds.dat
CPD-25236,molecule.ecocyc.CPD-25236,small_molecule,EcoCyc compound fallback,compounds.dat
