source_id,relation_type,target_id,direction,evidence,source_database,source_record_id,notes
protein.P0ACU5,represses,gene.b0954,directed,C,RegulonDB,RDBECOLITFC00007,regulator=FabR; target=fabA; function=-
protein.P0ACU5,represses,gene.b2323,directed,C,RegulonDB,RDBECOLITFC00007,regulator=FabR; target=fabB; function=-
protein.P75952,represses,gene.b1112,directed,S,RegulonDB,RDBECOLITFC00008,regulator=ComR; target=bhsA; function=-
protein.P0A6D0,represses,gene.b2307,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=hisM; function=-
protein.P0A6D0,represses,gene.b2818,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=argA; function=-
protein.P0A6D0,represses,gene.b3959,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=argB; function=-
protein.P0A6D0,represses,gene.b3958,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=argC; function=-
protein.P0A6D0,represses,gene.b3359,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=argD; function=-
protein.P0A6D0,represses,gene.b0273,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=argF; function=-
protein.P0A6D0,represses,gene.b3172,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=argG; function=-
protein.P0A6D0,represses,gene.b4254,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=argI; function=-
protein.P0A6D0,represses,gene.b3237,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=argR; function=-
protein.P0A6D0,represses,gene.b3390,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=aroK; function=-
protein.P0A6D0,activates,gene.b0112,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=aroP; function=+
protein.P0A6D0,represses,gene.b0032,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=carA; function=-
protein.P0A6D0,represses,gene.b0033,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=carB; function=-
protein.P0A6D0,represses,gene.b2313,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=cvpA; function=-
protein.P0A6D0,represses,gene.b0839,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=dacC; function=-
protein.P0A6D0,represses,gene.b0095,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=ftsZ; function=-
protein.P0A6D0,represses,gene.b3212,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=gltB; function=-
protein.P0A6D0,represses,gene.b3213,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=gltD; function=-
protein.P0A6D0,activates,gene.b4077,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=gltP; function=+
protein.P0A6D0,represses,gene.b2306,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=hisP; function=-
protein.P0A6D0,represses,gene.b3168,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=infB; function=-
protein.P0A6D0,represses,gene.b3633,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=waaA; function=-
protein.P0A6D0,represses,gene.b0889,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=lrp; function=-
protein.P0A6D0,represses,gene.b3169,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=nusA; function=-
protein.P0A6D0,represses,gene.b1723,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=pfkB; function=-
protein.P0A6D0,represses,gene.b3164,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=pnp; function=-
protein.P0A6D0,represses,gene.b3165,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=rpsO; function=-
protein.P0A6D0,activates,gene.b2471,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=yffB; function=+
protein.P0A6D0,represses,gene.b3166,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=truB; function=-
protein.P0A6D0,represses,gene.b3167,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=rbfA; function=-
protein.P0A6D0,represses,gene.b3170,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=rimP; function=-
protein.P0A6D0,represses,gene.b3960,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=argH; function=-
protein.P0A6D0,represses,gene.b0923,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=mukE; function=-
protein.P0A6D0,represses,gene.b2018,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=hisL; function=-
protein.P0A6D0,represses,gene.b4246,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=pyrL; function=-
protein.P0A6D0,represses,gene.b3957,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=argE; function=-
protein.P0A6D0,represses,gene.b0812,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=dps; function=-
protein.P0A6D0,represses,gene.b3214,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=gltF; function=-
protein.P0A6D0,represses,gene.b2669,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=stpA; function=-
protein.P0A6D0,activates,gene.b0045,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=yaaU; function=+
protein.P0A6D0,represses,gene.b0864,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=artP; function=-
protein.P0A6D0,represses,gene.b0863,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=artI; function=-
protein.P0A6D0,represses,gene.b0862,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=artQ; function=-
protein.P0A6D0,represses,gene.b0861,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=artM; function=-
protein.P0A6D0,represses,gene.b0860,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=artJ; function=-
protein.P0A6D0,represses,gene.b0854,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=potF; function=-
protein.P0A6D0,activates,gene.b1301,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=puuB; function=+
protein.P0A6D0,represses,gene.b2309,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=hisJ; function=-
protein.P0A6D0,represses,gene.b2308,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=hisQ; function=-
protein.P0A6D0,represses,gene.b3171,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=metY; function=-
protein.P0A6D0,represses,gene.b4426,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=mcaS; function=-
protein.P0A6D0,activates,gene.b0300,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=ykgA; function=+
protein.P0A6D0,represses,gene.b0874,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=lysO; function=-
protein.P0A6D0,represses,gene.b1605,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=ydgI; function=-
protein.P0A6D0,activates,gene.b1744,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=astE; function=+
protein.P0A6D0,activates,gene.b1745,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=astB; function=+
protein.P0A6D0,activates,gene.b1746,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=astD; function=+
protein.P0A6D0,activates,gene.b1747,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=astA; function=+
protein.P0A6D0,activates,gene.b1748,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=astC; function=+
protein.P0A6D0,represses,gene.b1967,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=hchA; function=-
protein.P0A6D0,represses,gene.b2298,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=yfcC; function=-
protein.P0A6D0,activates,gene.b2462,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=eutS; function=+
protein.P0A6D0,activates,gene.b3151,directed,S,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=yraQ; function=+
protein.P0A6D0,represses,gene.b3211,directed,C,RegulonDB,RDBECOLITFC00009,regulator=ArgR; target=yhcC; function=-
protein.P05827,activates,gene.b3774,directed,C,RegulonDB,RDBECOLITFC00010,regulator=IlvY; target=ilvC; function=+
protein.P05827,represses,gene.b3773,directed,C,RegulonDB,RDBECOLITFC00010,regulator=IlvY; target=ilvY; function=-
protein.P64530,represses,gene.b2105,directed,S,RegulonDB,RDBECOLITFC00011,regulator=RcnR; target=rcnR; function=-
protein.P64530,represses,gene.b2106,directed,S,RegulonDB,RDBECOLITFC00011,regulator=RcnR; target=rcnA; function=-
protein.P64530,represses,gene.b2107,directed,S,RegulonDB,RDBECOLITFC00011,regulator=RcnR; target=rcnB; function=-
protein.P0ACN7,represses,gene.b2143,directed,C,RegulonDB,RDBECOLITFC00012,regulator=CytR; target=cdd; function=-
protein.P0ACN7,represses,gene.b3934,directed,S,RegulonDB,RDBECOLITFC00012,regulator=CytR; target=cytR; function=-
protein.P0ACN7,represses,gene.b4382,directed,C,RegulonDB,RDBECOLITFC00012,regulator=CytR; target=deoA; function=-
protein.P0ACN7,represses,gene.b4383,directed,C,RegulonDB,RDBECOLITFC00012,regulator=CytR; target=deoB; function=-
protein.P0ACN7,represses,gene.b4381,directed,C,RegulonDB,RDBECOLITFC00012,regulator=CytR; target=deoC; function=-
protein.P0ACN7,represses,gene.b4384,directed,C,RegulonDB,RDBECOLITFC00012,regulator=CytR; target=deoD; function=-
protein.P0ACN7,represses,gene.b2964,directed,S,RegulonDB,RDBECOLITFC00012,regulator=CytR; target=nupG; function=-
protein.P0ACN7,represses,gene.b3363,directed,S,RegulonDB,RDBECOLITFC00012,regulator=CytR; target=ppiA; function=-
protein.P0ACN7,represses,gene.b3461,directed,S,RegulonDB,RDBECOLITFC00012,regulator=CytR; target=rpoH; function=-
protein.P0ACN7,represses,gene.b0411,directed,C,RegulonDB,RDBECOLITFC00012,regulator=CytR; target=tsx; function=-
protein.P0ACN7,represses,gene.b3831,directed,C,RegulonDB,RDBECOLITFC00012,regulator=CytR; target=udp; function=-
protein.P33358,activates,gene.b4133,directed,S,RegulonDB,RDBECOLITFC00013,regulator=MlrA; target=cadC; function=+
protein.P33358,activates,gene.b3184,directed,S,RegulonDB,RDBECOLITFC00013,regulator=MlrA; target=yhbE; function=+
protein.P33358,activates,gene.b3186,directed,S,RegulonDB,RDBECOLITFC00013,regulator=MlrA; target=rplU; function=+
